Date,Title,Category,Supplier,Sales Quantity,Original Price,Discount %,Final Price,Unit Cost,Revenue,Profit,Lead Time (days),Stock Level
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,28,109.0,0.0,109.0,112.5,3150,872,14,122
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,39,109.0,0.0,109.0,110.71794871794872,4318,1195,14,92
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,60,109.0,0.0,109.0,109.9,6594,1825,14,10
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,45,109.0,0.0,109.0,110.28888888888889,4963,1373,14,110
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,31,109.0,0.0,109.0,111.96774193548387,3471,960,14,162
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,39,109.0,0.0,109.0,110.2051282051282,4298,1189,14,174
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,36,109.0,0.0,109.0,110.55555555555556,3980,1101,14,144
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,34,109.0,0.1,98.10000000000001,100.82352941176471,3428,948,14,26
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,48,109.0,0.1,98.10000000000001,98.79166666666667,4742,1312,14,131
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,36,109.0,0.1,98.10000000000001,98.63888888888889,3551,983,14,196
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,59,109.0,0.0,109.0,110.72881355932203,6533,1808,14,64
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,40,109.0,0.0,109.0,111.375,4455,1233,14,139
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,30,109.0,0.0,109.0,112.4,3372,933,14,120
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,30,109.0,0.0,109.0,112.2,3366,931,14,39
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,30,109.0,0.1,98.10000000000001,100.96666666666667,3029,838,14,184
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,40,109.0,0.1,98.10000000000001,99.8,3992,1105,14,86
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,57,109.0,0.0,109.0,110.17543859649123,6280,1738,14,106
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,82,109.0,0.0,109.0,109.4390243902439,8974,2484,14,55
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,43,109.0,0.0,109.0,109.79069767441861,4721,1306,14,73
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,29,109.0,0.0,109.0,111.55172413793103,3235,895,14,11
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,30,109.0,0.0,109.0,109.86666666666666,3296,912,14,140
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,33,109.0,0.0,109.0,109.24242424242425,3605,997,14,52
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,47,109.0,0.0,109.0,110.87234042553192,5211,1442,14,191
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,53,109.0,0.0,109.0,110.0754716981132,5834,1614,14,42
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,49,109.0,0.0,109.0,110.48979591836735,5414,1498,14,46
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,40,109.0,0.0,109.0,109.65,4386,1214,14,141
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,31,109.0,0.0,109.0,109.16129032258064,3384,936,14,87
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,33,109.0,0.0,109.0,110.57575757575758,3649,1010,14,103
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,70,109.0,0.0,109.0,110.0,7700,2131,14,143
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,38,109.0,0.0,109.0,110.73684210526316,4208,1165,14,47
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,55,109.0,0.0,109.0,109.2909090909091,6011,1664,14,190
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,57,109.0,0.0,109.0,109.84210526315789,6261,1733,14,188
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,40,109.0,0.0,109.0,110.55,4422,1224,14,141
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,37,109.0,0.0,109.0,111.21621621621621,4115,1139,14,72
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,55,109.0,0.0,109.0,109.4,6017,1665,14,171
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,35,109.0,0.2,87.2,87.71428571428571,3070,850,14,66
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,47,109.0,0.0,109.0,109.61702127659575,5152,1426,14,78
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,49,109.0,0.0,109.0,110.04081632653062,5392,1492,14,62
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,80,109.0,0.0,109.0,110.275,8822,2442,14,52
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,36,109.0,0.1,98.10000000000001,100.27777777777777,3610,999,14,173
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,27,109.0,0.3,76.3,78.22222222222223,2112,584,14,118
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,22,109.0,0.1,98.10000000000001,100.63636363636364,2214,612,14,52
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,53,109.0,0.1,98.10000000000001,98.20754716981132,5205,1440,14,182
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,46,109.0,0.1,98.10000000000001,98.82608695652173,4546,1258,14,160
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,48,109.0,0.0,109.0,111.25,5340,1478,14,123
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,47,109.0,0.0,109.0,110.31914893617021,5185,1435,14,12
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,40,109.0,0.0,109.0,111.45,4458,1234,14,193
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,33,109.0,0.0,109.0,109.54545454545455,3615,1000,14,196
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,32,109.0,0.0,109.0,109.0,3488,965,14,43
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,44,109.0,0.2,87.2,87.8409090909091,3865,1070,14,146
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,42,109.0,0.2,87.2,87.23809523809524,3664,1014,14,19
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,45,109.0,0.0,109.0,110.64444444444445,4979,1378,14,185
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,50,109.0,0.0,109.0,109.48,5474,1515,14,67
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,34,109.0,0.0,109.0,111.6470588235294,3796,1050,14,136
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,26,109.0,0.0,109.0,112.15384615384616,2916,807,14,120
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,29,109.0,0.0,109.0,110.27586206896552,3198,885,14,162
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,29,109.0,0.1,98.10000000000001,100.55172413793103,2916,807,14,148
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,32,109.0,0.0,109.0,111.84375,3579,990,14,16
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,88,109.0,0.0,109.0,109.43181818181819,9630,2665,14,130
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,44,109.0,0.0,109.0,109.6590909090909,4825,1335,14,128
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,33,109.0,0.0,109.0,109.81818181818181,3624,1003,14,52
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,30,109.0,0.0,109.0,111.13333333333334,3334,923,14,10
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,26,109.0,0.0,109.0,110.88461538461539,2883,798,14,107
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,25,109.0,0.1,98.10000000000001,98.8,2470,683,14,191
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,35,109.0,0.0,109.0,109.62857142857143,3837,1062,14,10
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,40,109.0,0.0,109.0,110.8,4432,1227,14,186
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,39,109.0,0.0,109.0,110.43589743589743,4307,1192,14,124
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,34,109.0,0.0,109.0,109.88235294117646,3736,1034,14,63
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,24,109.0,0.0,109.0,109.66666666666667,2632,728,14,146
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,21,109.0,0.1,98.10000000000001,99.85714285714286,2097,580,14,20
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,28,109.0,0.2,87.2,89.82142857142857,2515,696,14,125
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,29,109.0,0.0,109.0,109.51724137931035,3176,879,14,135
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,32,109.0,0.1,98.10000000000001,101.09375,3235,895,14,161
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,30,109.0,0.3,76.3,77.36666666666666,2321,642,14,192
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,22,109.0,0.0,109.0,110.5,2431,673,14,17
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,19,109.0,0.0,109.0,113.84210526315789,2163,598,14,193
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,19,109.0,0.0,109.0,110.73684210526316,2104,582,14,61
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,23,109.0,0.0,109.0,112.08695652173913,2578,713,14,27
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,24,109.0,0.0,109.0,112.58333333333333,2702,748,14,52
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,59,109.0,0.0,109.0,109.13559322033899,6439,1782,14,132
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,24,109.0,0.3,76.3,77.70833333333333,1865,516,14,186
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,22,109.0,0.1,98.10000000000001,100.0909090909091,2202,609,14,133
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,19,109.0,0.3,76.3,77.3157894736842,1469,406,14,174
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,18,109.0,0.2,87.2,87.83333333333333,1581,437,14,41
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,40,109.0,0.0,109.0,111.175,4447,1231,14,46
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,36,109.0,0.0,109.0,110.61111111111111,3982,1102,14,97
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,27,109.0,0.2,87.2,89.4074074074074,2414,668,14,186
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,27,109.0,0.1,98.10000000000001,100.14814814814815,2704,748,14,57
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,37,109.0,0.0,109.0,110.05405405405405,4072,1127,14,44
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,17,109.0,0.0,109.0,110.76470588235294,1883,521,14,198
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,27,109.0,0.0,109.0,109.33333333333333,2952,817,14,143
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,15,109.0,0.0,109.0,113.46666666666667,1702,471,14,176
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,16,109.0,0.0,109.0,112.3125,1797,497,14,149
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,20,109.0,0.0,109.0,111.1,2222,615,14,121
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,27,109.0,0.0,109.0,109.96296296296296,2969,822,14,159
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,15,109.0,0.0,109.0,110.53333333333333,1658,459,14,115
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,26,109.0,0.1,98.10000000000001,98.11538461538461,2551,706,14,70
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,28,109.0,0.0,109.0,110.21428571428571,3086,854,14,162
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,13,109.0,0.2,87.2,90.0,1170,324,14,137
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,15,109.0,0.2,87.2,91.86666666666666,1378,381,14,193
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,17,109.0,0.3,76.3,77.52941176470588,1318,365,14,41
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,18,109.0,0.2,87.2,88.94444444444444,1601,443,14,21
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,16,109.0,0.0,109.0,111.5,1784,494,14,146
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,13,109.0,0.2,87.2,88.53846153846153,1151,318,14,25
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,12,109.0,0.0,109.0,116.91666666666667,1403,388,14,56
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,13,109.0,0.0,109.0,111.38461538461539,1448,400,14,197
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,16,109.0,0.0,109.0,115.6875,1851,512,14,59
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,19,109.0,0.2,87.2,88.26315789473684,1677,464,14,120
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,17,109.0,0.0,109.0,112.47058823529412,1912,529,14,116
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,14,109.0,0.0,109.0,110.78571428571429,1551,429,14,94
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,13,109.0,0.1,98.10000000000001,105.53846153846153,1372,379,14,107
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,27,109.0,0.0,109.0,109.37037037037037,2953,817,14,57
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,12,109.0,0.1,98.10000000000001,104.83333333333333,1258,348,14,27
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,16,109.0,0.0,109.0,113.875,1822,504,14,17
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,18,109.0,0.3,76.3,78.38888888888889,1411,390,14,145
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,21,109.0,0.1,98.10000000000001,98.33333333333333,2065,571,14,50
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,26,109.0,0.2,87.2,88.6923076923077,2306,638,14,101
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,14,109.0,0.0,109.0,115.0,1610,445,14,159
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,13,109.0,0.0,109.0,110.84615384615384,1441,399,14,53
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,11,109.0,0.0,109.0,109.9090909090909,1209,334,14,22
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,17,109.0,0.1,98.10000000000001,100.52941176470588,1709,473,14,94
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,24,109.0,0.0,109.0,109.875,2637,730,14,171
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,21,109.0,0.0,109.0,109.33333333333333,2296,635,14,39
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,18,109.0,0.0,109.0,109.72222222222223,1975,546,14,57
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,12,109.0,0.0,109.0,114.08333333333333,1369,379,14,110
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,13,109.0,0.0,109.0,112.92307692307692,1468,406,14,10
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,16,109.0,0.0,109.0,111.625,1786,494,14,19
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,22,109.0,0.0,109.0,113.18181818181819,2490,689,14,130
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,18,109.0,0.1,98.10000000000001,100.77777777777777,1814,502,14,104
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,23,109.0,0.0,109.0,109.82608695652173,2526,699,14,149
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,20,109.0,0.0,109.0,113.6,2272,629,14,98
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,18,109.0,0.0,109.0,114.72222222222223,2065,571,14,159
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,16,109.0,0.0,109.0,112.375,1798,497,14,150
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,16,109.0,0.0,109.0,114.0,1824,504,14,112
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,20,109.0,0.1,98.10000000000001,101.85,2037,564,14,26
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,46,109.0,0.2,87.2,88.3695652173913,4065,1125,14,128
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,29,109.0,0.0,109.0,112.6896551724138,3268,904,14,17
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,20,109.0,0.0,109.0,113.0,2260,625,14,113
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,17,109.0,0.0,109.0,112.76470588235294,1917,530,14,82
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,19,109.0,0.1,98.10000000000001,102.21052631578948,1942,537,14,167
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,21,109.0,0.1,98.10000000000001,98.66666666666667,2072,573,14,115
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,28,109.0,0.0,109.0,110.10714285714286,3083,853,14,164
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,33,109.0,0.0,109.0,111.45454545454545,3678,1018,14,199
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,36,109.0,0.0,109.0,110.52777777777777,3979,1101,14,70
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,26,109.0,0.0,109.0,111.11538461538461,2889,799,14,130
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,36,109.0,0.0,109.0,112.0,4032,1116,14,97
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,20,109.0,0.0,109.0,110.95,2219,614,14,137
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,22,109.0,0.0,109.0,111.0909090909091,2444,676,14,154
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,31,109.0,0.1,98.10000000000001,99.64516129032258,3089,855,14,43
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,34,109.0,0.0,109.0,111.97058823529412,3807,1054,14,39
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,42,109.0,0.0,109.0,110.04761904761905,4622,1279,14,159
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,28,109.0,0.0,109.0,112.64285714285714,3154,873,14,52
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,27,109.0,0.0,109.0,109.5925925925926,2959,819,14,181
2025-04-05 02:10:24,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,Supplier C,23,109.0,0.0,109.0,110.1304347826087,2533,701,14,121
